NumXCells: 80
NumYCells: 60
NumGhostCells: 4
Time: 0.6375
CFL: 0.3
-0.8875 0.883333 5.77414e-05
-0.8875 0.916667 2.89268e-05
-0.8875 0.95 1.15542e-05
-0.8875 0.983333 4.3015e-06
-0.8875 1.01667 1.12808e-06
-0.8875 1.05 3.84175e-07
-0.8875 1.08333 1.25954e-07
-0.8875 1.11667 3.98297e-08
-0.8625 -1.11667 1.45086e-05
-0.8625 -1.08333 7.00782e-06
-0.8625 -1.05 2.75713e-06
-0.8625 -1.01667 1.01955e-06
-0.8625 -0.983333 4.94531e-07
-0.8625 -0.95 1.6941e-07
-0.8625 -0.916667 5.58648e-08
-0.8625 -0.883333 1.77663e-08
-0.8625 -0.85 5.45822e-09
-0.8625 -0.816667 1.62199e-09
-0.8625 -0.783333 4.66596e-10
-0.8625 -0.75 1.3005e-10
-0.8625 -0.716667 3.4961e-11
-0.8625 -0.683333 9.17393e-12
-0.8625 -0.65 2.86319e-12
-0.8625 -0.616667 1.64456e-12
-0.8625 -0.583333 1.07488e-12
-0.8625 -0.55 6.74372e-13
-0.8625 -0.516667 4.10228e-13
-0.8625 -0.483333 2.42231e-13
-0.8625 -0.45 1.38836e-13
-0.8625 -0.416667 7.72247e-14
-0.8625 -0.383333 4.16906e-14
-0.8625 -0.35 2.18527e-14
-0.8625 -0.316667 1.11272e-14
-0.8625 -0.283333 5.50747e-15
-0.8625 -0.25 2.65149e-15
-0.8625 -0.216667 2.27318e-15
-0.8625 -0.183333 1.19322e-14
-0.8625 -0.15 6.20871e-14
-0.8625 -0.116667 2.58462e-13
-0.8625 -0.0833333 9.12043e-13
-0.8625 -0.05 4.67784e-12
-0.8625 -0.0166667 2.71416e-11
-0.8625 0.0166667 1.43263e-10
-0.8625 0.05 6.66925e-10
-0.8625 0.0833333 2.76121e-09
-0.8625 0.116667 1.02728e-08
-0.8625 0.15 3.46112e-08
-0.8625 0.183333 1.06211e-07
-0.8625 0.216667 2.9808e-07
-0.8625 0.25 7.67223e-07
-0.8625 0.283333 1.81381e-06
-0.8625 0.316667 3.93929e-06
-0.8625 0.35 7.84807e-06
-0.8625 0.383333 1.42772e-05
-0.8625 0.416667 2.33329e-05
-0.8625 0.45 3.26255e-05
-0.8625 0.483333 3.82668e-05
-0.8625 0.516667 4.06493e-05
-0.8625 0.55 4.15363e-05
-0.8625 0.583333 4.18019e-05
-0.8625 0.616667 4.18399e-05
-0.8625 0.65 4.18108e-05
-0.8625 0.683333 4.16608e-05
-0.8625 0.716667 4.12208e-05
-0.8625 0.75 4.01873e-05
-0.8625 0.783333 3.80623e-05
-0.8625 0.816667 3.41476e-05
-0.8625 0.85 2.7711e-05
-0.8625 0.883333 1.864e-05
-0.8625 0.916667 9.33136e-06
-0.8625 0.95 3.72555e-06
-0.8625 0.983333 1.3866e-06
-0.8625 1.01667 3.61346e-07
-0.8625 1.05 1.23026e-07
-0.8625 1.08333 4.03248e-08
-0.8625 1.11667 1.27479e-08
-0.8375 -1.11667 4.53229e-06
-0.8375 -1.08333 2.18752e-06
-0.8375 -1.05 8.60294e-07
-0.8375 -1.01667 3.18037e-07
-0.8375 -0.983333 1.55152e-07
-0.8375 -0.95 5.31366e-08
-0.8375 -0.916667 1.75175e-08
-0.8375 -0.883333 5.56921e-09
-0.8375 -0.85 1.71054e-09
-0.8375 -0.816667 5.07745e-10
-0.8375 -0.783333 1.45774e-10
-0.8375 -0.75 4.04143e-11
-0.8375 -0.716667 1.09373e-11
-0.8375 -0.683333 3.25747e-12
-0.8375 -0.65 1.81127e-12
-0.8375 -0.616667 1.18173e-12
-0.8375 -0.583333 7.53084e-13
-0.8375 -0.55 4.66873e-13
-0.8375 -0.516667 2.8138e-13
-0.8375 -0.483333 1.6483e-13
-0.8375 -0.45 9.38189e-14
-0.8375 -0.416667 5.18772e-14
-0.8375 -0.383333 2.78685e-14
-0.8375 -0.35 1.45484e-14
-0.8375 -0.316667 7.38334e-15
-0.8375 -0.283333 3.64457e-15
-0.8375 -0.25 1.7508e-15
-0.8375 -0.216667 1.41009e-15
-0.8375 -0.183333 6.9689e-15
-0.8375 -0.15 3.66171e-14
-0.8375 -0.116667 1.4912e-13
-0.8375 -0.0833333 5.03343e-13
-0.8375 -0.05 1.44147e-12
-0.8375 -0.0166667 8.63614e-12
-0.8375 0.0166667 4.53349e-11
-0.8375 0.05 2.1012e-10
-0.8375 0.0833333 8.69356e-10
-0.8375 0.116667 3.2344e-09
-0.8375 0.15 1.08977e-08
-0.8375 0.183333 3.34417e-08
-0.8375 0.216667 9.38542e-08
-0.8375 0.25 2.41569e-07
-0.8375 0.283333 5.71095e-07
-0.8375 0.316667 1.24031e-06
-0.8375 0.35 2.47095e-06
-0.8375 0.383333 4.49499e-06
-0.8375 0.416667 7.34529e-06
-0.8375 0.45 1.02679e-05
-0.8375 0.483333 1.20401e-05
-0.8375 0.516667 1.27881e-05
-0.8375 0.55 1.30665e-05
-0.8375 0.583333 1.31498e-05
-0.8375 0.616667 1.31617e-05
-0.8375 0.65 1.31525e-05
-0.8375 0.683333 1.31052e-05
-0.8375 0.716667 1.29667e-05
-0.8375 0.75 1.26412e-05
-0.8375 0.783333 1.19722e-05
-0.8375 0.816667 1.07397e-05
-0.8375 0.85 8.71328e-06
-0.8375 0.883333 5.85814e-06
-0.8375 0.916667 2.93048e-06
